-0.1662841,0.11157471,-0.56702125,-0.8892704,-0.35415205,1.820584,0.79143286,-0.73569506,-0.25433704,-0.6610864,-0.5433727,2.4537137,0.4864055,-1.056892,-1.0463016,-0.5321838,-1.4346036,-0.9985357,0.45711496,-1.0975786
-0.26967418,0.012403672,0.18202847,-0.12827018,-0.19906706,-0.21941853,-0.3682683,-0.26507193,0.18909265,-0.1861849,0.05301901,-0.2821766,0.94403464,-0.24775417,-0.56290317,-0.07558552,-0.56444347,-0.3883641,-0.26354244,-0.29318193
0.87384266,-0.44105324,0.0010384505,0.163778,-0.52230895,-0.65725595,-0.5924709,-0.4353073,-0.5033087,-0.5044051,-0.6635104,-0.2258204,-1.5917836,-0.48323658,1.7200146,-2.45235,-2.2494514,-0.6458837,1.599217,-0.6725075
0.08554843,-0.65971977,-0.13038613,-0.8049567,0.7183798,2.6127121,-0.87837476,0.21721283,-0.4739694,-0.81883186,-0.4095542,-0.16322324,-1.1560549,1.474875,-1.692334,-0.83617973,-0.45434955,-1.3304765,-1.5515879,-1.0691892
1.1992084,-0.09785834,-0.77363205,-0.082112685,-0.4641352,-0.92739385,-0.7919365,-0.12029621,-0.3532377,-0.90169126,-0.97363055,0.3328927,-1.323722,-1.6428524,-1.1774971,1.5729012,-3.2134662,-0.6344141,-0.786236,1.6049616
-0.54553646,0.5022978,-1.3066938,3.462615,-1.8748183,-0.5451795,-0.1049725,-0.7967641,-0.9322198,-0.74692917,-0.73446304,-0.8287702,1.4586166,-0.9606927,-0.6372657,-0.8863025,-0.7636073,-0.68220663,-0.3385008,-0.101814106
-0.2538995,-0.20391247,0.43437254,0.10320549,-0.016470812,-0.18548308,-0.0727692,-0.25387064,-0.099030286,-0.24486141,-0.5376942,-0.31481704,-0.6541074,-0.6599808,-0.022994235,-0.26681793,-0.6084765,-0.45427838,-0.38551092,0.025433699
-0.10008122,-0.046656396,-0.05978001,-0.29003942,-0.13004987,-0.10357943,0.14672625,-0.05591315,-0.12139522,-0.09119403,-0.22868942,-0.3075769,-0.3777339,-0.26254475,-0.3366741,-0.27112094,-0.4169443,-0.49477124,-0.55257756,0.02972173
-0.3645105,0.4555786,-0.5878636,-0.81588423,-1.3946841,-1.1007985,4.615359,-0.78542584,0.4363336,-0.37633,0.02290774,-0.33477533,-0.9788205,-1.3382249,-0.61073935,-0.84642524,0.042309687,-0.7248682,-0.5639326,-0.22314772
1.0683273,-0.25675306,-0.34909007,-0.5928878,0.30090192,-0.57993686,-0.6511753,-0.45609385,0.4099316,-0.9354139,-0.82320416,-0.7936412,-0.7565989,-0.39226973,-0.5707325,-3.1553369,-1.4046396,-1.3885032,-2.9534664,3.9023342
-0.33087322,0.17709404,1.0437906,-0.6125941,-0.73358476,-0.2688932,-0.038878575,-0.34658745,-0.3232252,-0.31963667,-0.21647963,-0.7599226,0.01012384,-0.7877489,-0.8498742,-0.50764143,-0.8014798,-0.2880224,0.029678231,-0.31125396
-0.57020974,-0.23337965,1.083487,-1.5490606,2.2977145,-1.4307736,-1.3251859,-1.3861257,-1.3268582,-1.1217723,5.7034245,-3.0022242,-0.6601457,-3.4475656,4.5774293,-1.4079273,1.4647738,-0.25585255,0.16186647,-0.023899792
0.43894285,-0.016084788,-0.39388728,-0.34894067,0.62185574,-0.69485176,-0.88837457,-0.1682704,-0.285348,-0.77443606,-1.0756059,-0.8896932,-0.67387354,-1.200878,1.6818296,4.135993,-1.307146,1.0737625,-2.6313486,-2.3754232
-0.16361113,-0.03295827,-0.08619364,-0.27902448,-0.21241406,0.042977754,-0.02361861,-0.1385063,-0.07823012,-0.35476694,0.27358025,-0.48972842,0.101572804,-0.3862956,0.35771978,-0.23796009,-0.15640236,-0.36145315,-0.48047602,-0.036087357
-0.13784914,-0.020548558,-0.024887796,-0.09384232,-0.10202571,-0.09385405,-0.11974091,-0.06829163,-0.2312253,-0.2613433,-0.19290583,-0.45189884,-0.31359252,-0.25273448,-0.1933132,-0.25365523,-0.2996747,-0.19010605,-0.3960944,-0.24026565
0.7740844,-1.0391493,-0.1706146,1.7197549,-1.2529597,0.8326898,-0.42971268,-0.41870457,-0.31323647,-0.9536854,-0.71114707,-1.0741749,-0.60277784,-0.6896287,-0.9557666,-1.1497566,-1.3203868,-0.63366985,-1.0087963,-2.3399692
-0.7000301,0.5004696,0.042190634,0.0060747517,-2.2183282,-2.2031853,-0.010617741,-2.2207625,-2.0985024,0.43476227,4.036966,-2.8898852,-1.1997317,5.1031365,-1.7724351,4.9517565,-3.127982,-1.7968463,-0.95731837,-0.9534048
0.24782112,-0.8091525,0.06887381,-0.8328141,0.012454521,-0.37216473,-0.38125098,-0.9219453,2.0848832,3.4808135,-0.6695274,-0.1932534,-1.5850438,0.8799467,-0.3760747,-0.9813236,1.5888852,-0.97526175,-1.1485238,-1.4864186
-1.2379136,0.921453,-0.16256943,0.6285321,2.0757604,-2.0339246,1.1497779,-1.0679317,4.704899,-3.4524238,-2.6947083,-2.0368254,-3.1177616,-3.1711504,-3.2645273,-1.9510959,-2.5266886,-2.3583977,-2.1931534,-1.61209
-0.23660263,-0.022544764,-0.094757356,-0.2753991,-0.39464614,-0.1674089,0.7064537,-0.2861071,-0.37275812,1.661291,-0.40740415,-0.5264112,-0.17387643,-0.20440292,-0.50704837,0.0015076541,0.24020588,-0.26971778,-0.49126953,-0.35297364
0.09572316,-0.08360754,-0.15855247,-0.15514328,-0.2453827,-0.21132666,-0.23179807,-0.03802477,-0.08071842,-0.2145334,-0.23870285,-0.46976572,-0.28871444,-0.40610513,-0.011823951,-0.23546597,-0.09032873,-0.28066355,-0.48135522,-0.7624089
-0.05236057,-0.13079546,-0.105296575,0.10134437,-0.21520941,-0.19662847,-0.12720656,-0.16668321,-0.18271318,-0.21258028,0.26294124,-0.40993723,-0.4780907,-0.19686933,-0.38736874,-0.21081574,-0.61549205,-0.4852426,0.005249892,-0.22083619
-0.2165499,-0.13234705,0.12403817,-0.10133243,-0.081944376,-0.09736948,-0.119117975,-0.18396643,0.4432002,0.065532945,-0.13767412,-0.36322254,-0.17022865,-0.28129807,-0.31154436,-0.39439416,-0.6279891,-0.43526974,-0.4469349,-0.24176316
0.34356892,-0.10774676,-0.19129507,-0.22383207,-0.23338191,-0.34447324,-0.18996434,-0.26448002,-0.22172292,-0.10223321,-0.26237065,-0.3071358,-0.5474171,-0.52239895,0.109569624,-0.2682009,-0.6834654,-0.39309934,-0.62088907,-1.1021757
-0.19395089,0.2860963,-0.015478616,-0.24463028,-0.09878464,-0.44163758,-0.2987155,-0.2551261,-0.3599018,-0.2889974,-0.7002358,-0.30961445,1.7624873,-0.24853781,-0.0054059774,-0.004689473,-0.72960883,-0.28870952,-0.20043881,0.05275451
0.71393514,0.25964773,-0.31636438,-0.49715316,-0.62716794,-0.6946697,0.44063187,-0.17853428,-0.7313814,-0.41659912,-0.6803414,-0.33118096,-0.16465771,-0.86003333,-0.61257756,0.60592216,-0.45857,-0.39450765,-1.7849231,-2.4186757
-0.11304304,-0.0981785,-0.09748872,-0.009934247,-0.034548394,-0.21626851,0.07793029,-0.1682995,-0.12164249,-0.24721158,-0.14984275,-0.2309428,-0.42087004,-0.37309292,-0.4209594,-0.4602773,-0.65266913,-0.34943774,-0.2620973,-0.2731266
-0.76908183,-1.4626442,1.5917584,-0.25853795,-1.663325,-1.6067159,-0.039455194,3.8284512,-1.0662669,-2.2162542,-2.1238234,4.02524,3.9229555,3.293815,-0.9280454,-3.199389,3.019797,-3.138022,1.5792931,-2.7304935
-0.2644235,-0.09439879,-0.20493661,-0.31460813,1.2168586,-0.23693994,-0.38524133,-0.10554468,-0.113644734,-0.13378806,-0.08491847,-0.3315076,-0.24579911,0.14283687,-0.38185737,-0.0010777258,-0.409648,-0.41478738,-0.49433032,0.21771874
0.13115667,-0.25218672,-0.10505819,-0.1448722,-0.0708209,0.732298,-0.34385222,-0.27500036,-0.32211304,-0.47807565,-0.53699815,-0.20206094,-0.67031986,-0.5251342,-0.4641857,-0.55126953,-0.55991757,-0.21967648,-0.4084363,-0.436179
-1.1598287,-1.298176,-1.0080063,2.9548259,3.1932223,-1.0563308,0.064899825,-2.0818183,-3.206343,3.5741947,-3.0443707,-2.742897,3.8827856,-3.1293247,-3.210637,-2.8791919,-3.052265,-2.772846,-3.0946193,-2.4301794
